,date,open,close
90,2003-05-13,31.87,32.45
91,2003-05-14,32.48,32.25
92,2003-05-15,32.57,32.18
93,2003-05-16,31.16,31.19
94,2003-05-19,30.85,30.36
95,2003-05-20,30.31,30.33
96,2003-05-21,30.26,29.86
97,2003-05-22,29.91,29.89
98,2003-05-23,29.7,29.491
99,2003-05-27,29.3,30.01
100,2003-05-28,30.01,31.19
101,2003-05-29,31.18,31.27
102,2003-05-30,31.26,31.37
103,2003-06-02,31.27,30.83
104,2003-06-03,30.58,31.0
105,2003-06-04,30.94,31.7
106,2003-06-05,31.49,31.93
107,2003-06-06,32.22,31.35
108,2003-06-09,31.17,31.5
109,2003-06-10,31.65,31.89
110,2003-06-11,31.79,31.63
111,2003-06-12,32.05,31.94
112,2003-06-13,31.88,31.27
113,2003-06-16,31.31,32.25
114,2003-06-17,32.43,32.25
115,2003-06-18,32.091,32.45
116,2003-06-19,32.47,32.17
117,2003-06-20,32.55,31.97
118,2003-06-23,32.08,31.42
119,2003-06-24,31.34,31.331
120,2003-06-25,31.35,31.13
121,2003-06-26,31.12,31.68
122,2003-06-27,31.69,31.69
123,2003-06-30,31.6,31.84
124,2003-07-01,31.71,31.92
125,2003-07-02,31.79,32.488
126,2003-07-03,32.12,31.98
127,2003-07-07,32.37,33.08
128,2003-07-08,32.97,33.79
129,2003-07-09,33.7,33.17
130,2003-07-10,33.07,32.86
131,2003-07-11,33.13,33.56
132,2003-07-14,33.82,33.7
133,2003-07-15,33.79,33.89
134,2003-07-16,34.2,34.0
135,2003-07-17,33.79,33.22
136,2003-07-18,33.585,33.28
137,2003-07-21,32.99,32.67
138,2003-07-22,32.71,33.19
139,2003-07-23,33.16,33.5
140,2003-07-24,33.6,32.51
141,2003-07-25,32.59,33.37
142,2003-07-28,33.45,32.81
143,2003-07-29,32.92,32.79
144,2003-07-30,32.85,33.13
145,2003-07-31,33.6,33.68
146,2003-08-01,33.43,33.23
147,2003-08-04,33.02,33.25
148,2003-08-05,33.07,32.15
149,2003-08-06,31.98,31.3
150,2003-08-07,31.0,31.24
151,2003-08-08,31.46,30.94
152,2003-08-11,30.96,31.03
153,2003-08-12,31.12,31.77
154,2003-08-13,31.84,31.31
155,2003-08-14,31.48,31.39
156,2003-08-15,31.23,32.34
157,2003-08-18,32.5,33.21
158,2003-08-19,33.28,32.82
159,2003-08-20,32.47,32.28
160,2003-08-21,32.54,32.27
161,2003-08-22,33.21,32.13
162,2003-08-25,32.11,32.06
163,2003-08-26,31.93,31.93
164,2003-08-27,31.8,31.68
165,2003-08-28,32.11,32.25
166,2003-08-29,32.27,32.62
167,2003-09-02,33.24,33.59
168,2003-09-03,33.86,34.17
169,2003-09-04,34.11,34.35
170,2003-09-05,34.35,34.09
171,2003-09-08,34.04,33.68
172,2003-09-09,33.61,33.32
173,2003-09-10,33.16,32.97
174,2003-09-11,33.28,33.63
175,2003-09-12,33.61,33.8
176,2003-09-15,33.9,33.57
177,2003-09-16,33.65,34.6
178,2003-09-17,34.49,34.58
179,2003-09-18,34.44,34.94
180,2003-09-19,34.77,34.86
181,2003-09-22,34.34,34.08
182,2003-09-23,34.24,34.67
183,2003-09-24,34.55,33.9
184,2003-09-25,33.96,33.92
185,2003-09-26,33.85,34.139
186,2003-09-29,34.36,34.23
187,2003-09-30,34.08,33.42
188,2003-10-01,33.71,34.02
189,2003-10-02,33.98,33.87
190,2003-10-03,34.42,34.91
191,2003-10-06,34.86,34.97
192,2003-10-07,34.85,35.19
193,2003-10-08,35.25,34.74
194,2003-10-09,35.08,35.27
195,2003-10-10,35.16,35.47
196,2003-10-13,35.59,35.82
197,2003-10-14,35.86,36.04
198,2003-10-15,36.5,36.25
199,2003-10-16,36.0,36.51
200,2003-10-17,36.68,36.41
201,2003-10-20,36.54,36.49
202,2003-10-21,36.74,36.98
203,2003-10-22,36.68,36.41
204,2003-10-23,36.22,36.37
205,2003-10-24,35.9,36.0
206,2003-10-27,35.94,36.08
207,2003-10-28,36.08,35.98
208,2003-10-29,35.97,36.31
209,2003-10-30,36.7,36.23
210,2003-10-31,36.23,36.06
211,2003-11-03,36.2,36.52
212,2003-11-04,36.47,36.19
213,2003-11-05,36.07,36.11
214,2003-11-06,36.14,36.34
215,2003-11-07,36.77,36.0
216,2003-11-10,35.88,34.93
217,2003-11-11,34.91,35.01
218,2003-11-12,35.2,35.67
219,2003-11-13,35.44,35.64
220,2003-11-14,35.54,35.24
221,2003-11-17,35.08,34.89
222,2003-11-18,34.93,34.3
223,2003-11-19,34.25,34.58
224,2003-11-20,34.11,34.06
225,2003-11-21,34.36,34.52
226,2003-11-24,34.91,35.14
227,2003-11-25,35.24,34.36
228,2003-11-26,34.535,34.42
229,2003-11-28,34.21,34.57
230,2003-12-01,34.7,34.89
231,2003-12-02,34.89,34.97
232,2003-12-03,35.15,34.94
233,2003-12-04,34.8,35.23
234,2003-12-05,34.6,34.5
235,2003-12-08,34.35,34.71
236,2003-12-09,34.76,33.46
237,2003-12-10,33.545,32.96
238,2003-12-11,33.125,34.21
239,2003-12-12,34.2,33.8
240,2003-12-15,34.05,33.01
241,2003-12-16,32.85,32.65
242,2003-12-17,32.81,32.94
243,2003-12-18,33.15,33.52
244,2003-12-19,33.62,33.33
245,2003-12-22,33.2,33.0
246,2003-12-23,33.15,33.62
247,2003-12-24,33.53,33.71
248,2003-12-26,33.82,33.76
249,2003-12-29,33.83,34.26
250,2003-12-30,34.36,34.51
251,2003-12-31,34.6,33.98
252,2004-01-02,34.15,34.29
253,2004-01-05,34.7,35.22
254,2004-01-06,35.0,35.06
255,2004-01-07,35.02,35.45
256,2004-01-08,35.72,35.83
257,2004-01-09,35.54,35.57
258,2004-01-12,35.61,35.57
259,2004-01-13,35.73,35.29
260,2004-01-14,35.52,35.97
261,2004-01-15,35.68,34.88
262,2004-01-16,35.2,35.01
263,2004-01-20,35.29,34.95
264,2004-01-21,34.94,34.76
265,2004-01-22,34.88,34.52
266,2004-01-23,34.57,34.43
267,2004-01-26,34.41,35.05
268,2004-01-27,35.02,34.36
269,2004-01-28,34.59,34.39
270,2004-01-29,34.51,33.724000000000004
271,2004-01-30,33.62,33.44
272,2004-02-02,33.53,33.52
273,2004-02-03,33.46,33.7
274,2004-02-04,33.25,32.39
275,2004-02-05,32.61,32.11
276,2004-02-06,32.13,32.95
277,2004-02-09,33.05,32.93
278,2004-02-10,33.06,33.28
279,2004-02-11,33.84,33.69
280,2004-02-12,33.745,33.57
281,2004-02-13,34.39,34.55
282,2004-02-17,34.76,34.45
283,2004-02-18,34.41,34.14
284,2004-02-19,34.44,33.93
285,2004-02-20,33.99,34.01
286,2004-02-23,34.02,33.36
287,2004-02-24,33.21,32.83
288,2004-02-25,33.12,33.3
289,2004-02-26,32.84,33.3
290,2004-02-27,33.38,32.65
291,2004-03-01,32.94,33.49
292,2004-03-02,33.35,33.41
293,2004-03-03,33.26,33.13
294,2004-03-04,33.15,33.13
295,2004-03-05,32.68,32.26
296,2004-03-08,32.29,31.2
297,2004-03-09,31.43,31.71
298,2004-03-10,31.63,31.64
299,2004-03-11,31.6,31.99
300,2004-03-12,33.0,33.05
301,2004-03-15,33.07,32.97
302,2004-03-16,33.15,33.13
303,2004-03-17,33.23,33.3
304,2004-03-18,33.21,33.43
305,2004-03-19,33.23,32.9198
306,2004-03-22,32.8,33.09
307,2004-03-23,33.25,33.17
308,2004-03-24,33.18,33.01
309,2004-03-25,33.22,33.76
310,2004-03-26,33.75,33.4
311,2004-03-29,33.68,33.88
312,2004-03-30,33.66,33.92
313,2004-03-31,33.85,33.62
314,2004-04-01,33.57,34.03
315,2004-04-02,34.47,34.66
316,2004-04-05,34.52,34.99
317,2004-04-06,34.75,34.69
318,2004-04-07,34.33,34.82
319,2004-04-08,35.65,35.63
320,2004-04-12,35.66,35.79
321,2004-04-13,35.830999999999996,35.33
322,2004-04-14,35.3,35.54
323,2004-04-15,35.57,35.24
324,2004-04-16,35.51,35.36
325,2004-04-19,35.36,35.73
326,2004-04-20,35.7,34.88
327,2004-04-21,35.01,34.83
328,2004-04-22,34.51,35.4
329,2004-04-23,35.69,35.96
330,2004-04-26,35.98,35.71
331,2004-04-27,35.86,36.31
332,2004-04-28,36.09,35.65
333,2004-04-29,35.7,35.29
334,2004-04-30,35.341,34.78
335,2004-05-03,34.82,34.89
336,2004-05-04,34.81,35.31
337,2004-05-05,35.74,35.71
338,2004-05-06,35.4996,35.48
339,2004-05-07,35.42,35.76
340,2004-05-10,35.62,36.07
341,2004-05-11,36.32,36.66
342,2004-05-12,36.4,36.45
343,2004-05-13,36.15,35.8
344,2004-05-14,34.64,34.72
345,2004-05-17,34.11,34.31
346,2004-05-18,34.5,34.36
347,2004-05-19,34.65,34.05
348,2004-05-20,34.24,34.19
349,2004-05-21,34.39,34.62
350,2004-05-24,34.77,34.5
351,2004-05-25,34.36,35.33
352,2004-05-26,35.23,35.34
353,2004-05-27,35.43,35.13
354,2004-05-28,35.27,35.24
355,2004-06-01,35.12,35.21
356,2004-06-02,35.24,35.67
357,2004-06-03,35.55,35.2
358,2004-06-04,35.45,35.0
359,2004-06-07,35.03,35.26
360,2004-06-08,35.14,35.35
361,2004-06-09,35.12,34.87
362,2004-06-10,35.0,35.1
363,2004-06-14,35.01,35.05
364,2004-06-15,35.399,35.68
365,2004-06-16,35.55,35.39
366,2004-06-17,35.25,34.76
367,2004-06-18,34.68,34.81
368,2004-06-21,35.13,34.62
369,2004-06-22,34.53,35.05
370,2004-06-23,34.94,35.23
371,2004-06-24,35.17,34.92
372,2004-06-25,34.9,36.02
373,2004-06-28,35.56,35.31
374,2004-06-29,35.12,35.65
375,2004-06-30,35.61,35.82
376,2004-07-01,35.8,35.54
377,2004-07-02,35.42,35.13
378,2004-07-06,35.0,34.93
379,2004-07-07,35.0,35.21
380,2004-07-08,35.12,35.1
381,2004-07-09,35.28,35.94
382,2004-07-12,35.59,35.48
383,2004-07-13,35.56,35.4
384,2004-07-14,35.09,34.84
385,2004-07-15,35.03,34.87
386,2004-07-16,35.65,35.42
387,2004-07-19,35.400999999999996,35.67
388,2004-07-20,35.63,36.0
389,2004-07-21,35.91,35.51
390,2004-07-22,35.45,35.7
391,2004-07-23,35.52,35.14
392,2004-07-26,35.14,35.34
393,2004-07-27,35.63,35.37
394,2004-07-28,35.319,35.35
395,2004-07-29,35.78,35.26
396,2004-07-30,35.29,35.47
397,2004-08-02,35.27,35.47
398,2004-08-03,35.38,35.17
399,2004-08-04,35.06,35.3
400,2004-08-05,35.34,34.78
401,2004-08-06,34.68,34.14
402,2004-08-09,34.36,34.07
403,2004-08-10,34.33,34.32
404,2004-08-11,33.76,33.57
405,2004-08-12,32.97,33.12
406,2004-08-13,34.26,34.51
407,2004-08-16,34.56,34.79
408,2004-08-17,34.85,34.83
409,2004-08-18,34.72,35.08
410,2004-08-19,35.07,34.7
411,2004-08-20,34.74,34.86
412,2004-08-23,34.86,34.95
413,2004-08-24,35.0,35.08
414,2004-08-25,35.06,35.34
415,2004-08-26,35.25,35.19
416,2004-08-27,35.23,35.2
417,2004-08-30,35.14,35.12
418,2004-08-31,35.16,34.84
419,2004-09-01,34.66,35.468
420,2004-09-02,35.41,35.510999999999996
421,2004-09-03,35.11,35.25
422,2004-09-07,35.32,35.21
423,2004-09-08,35.26,35.46
424,2004-09-09,35.59,35.69
425,2004-09-10,35.63,36.01
426,2004-09-13,36.0,36.18
427,2004-09-14,36.12,36.02
428,2004-09-15,35.97,35.41
429,2004-09-16,35.47,35.56
430,2004-09-17,35.61,35.54
431,2004-09-20,35.54,35.63
432,2004-09-21,35.67,35.79
433,2004-09-22,35.67,35.07
434,2004-09-23,35.14,34.9
435,2004-09-24,35.02,35.05
436,2004-09-27,34.75,35.08
437,2004-09-28,35.32,35.45
438,2004-09-29,35.47,35.44
439,2004-09-30,35.47,35.6
440,2004-10-01,35.69,36.01
441,2004-10-04,36.14,35.66
442,2004-10-05,35.57,36.1
443,2004-10-06,36.27,36.66
444,2004-10-07,36.68,36.22
445,2004-10-08,36.19,36.01
446,2004-10-11,35.96,35.68
447,2004-10-12,35.35,35.74
448,2004-10-13,35.98,35.38
449,2004-10-14,35.43,35.04
450,2004-10-15,35.21,35.37
451,2004-10-18,35.32,35.77
452,2004-10-19,35.93,35.72
453,2004-10-20,35.67,35.37
454,2004-10-21,35.57,35.44
455,2004-10-22,35.45,35.01
456,2004-10-25,35.1,34.56
457,2004-10-26,34.62,34.25
458,2004-10-27,34.14,34.59
459,2004-10-28,34.6,34.63
460,2004-10-29,34.91,35.06
461,2004-11-01,35.25,35.06
462,2004-11-02,35.33,35.62
463,2004-11-03,35.91,36.36
464,2004-11-04,36.29,36.81
465,2004-11-05,37.02,37.49
466,2004-11-08,37.26,37.68
467,2004-11-09,37.6,37.43
468,2004-11-10,37.1,36.85
469,2004-11-11,36.99,37.25
470,2004-11-12,38.85,40.44
471,2004-11-15,40.13,40.7
472,2004-11-16,40.0,40.4
473,2004-11-17,40.34,40.2
474,2004-11-18,40.03,40.24
475,2004-11-19,40.25,39.97
476,2004-11-22,39.85,40.2
477,2004-11-23,39.88,40.41
478,2004-11-24,40.54,40.76
479,2004-11-26,40.5,40.58
480,2004-11-29,40.57,40.82
481,2004-11-30,40.83,40.52
482,2004-12-01,40.35,41.36
483,2004-12-02,41.02,41.45
484,2004-12-03,41.95,41.65
485,2004-12-06,41.58,41.65
486,2004-12-07,41.66,41.31
487,2004-12-08,41.43,41.86
488,2004-12-09,41.55,42.18
489,2004-12-10,42.14,42.09
490,2004-12-13,42.06,42.38
491,2004-12-14,42.35,42.33
492,2004-12-15,42.3,42.19
493,2004-12-16,42.08,42.27
494,2004-12-17,41.91,41.43
495,2004-12-20,41.58,41.53
496,2004-12-21,41.68,41.61
497,2004-12-22,41.43,41.77
498,2004-12-23,41.71,41.75
499,2004-12-27,41.8,41.74
500,2004-12-28,41.76,41.99
501,2004-12-29,41.77,42.22
502,2004-12-30,42.22,41.99
503,2004-12-31,42.04,42.14
504,2005-01-03,42.09,41.79
505,2005-01-04,41.61,40.52
506,2005-01-05,40.41,40.25
507,2005-01-06,40.2,40.18
508,2005-01-07,40.56,40.19
509,2005-01-10,40.14,40.97
510,2005-01-11,40.66,41.08
511,2005-01-12,41.39,40.93
512,2005-01-13,40.83,40.29
513,2005-01-14,40.27,40.29
514,2005-01-18,39.94,40.3
515,2005-01-19,40.32,40.06
516,2005-01-20,40.0,40.1
517,2005-01-21,40.12,40.04
518,2005-01-24,40.1,40.0
519,2005-01-25,40.19,40.35
520,2005-01-26,40.52,40.45
521,2005-01-27,40.31,40.78
522,2005-01-28,40.78,41.06
523,2005-01-31,41.26,41.76
524,2005-02-01,41.77,41.62
525,2005-02-02,41.71,41.45
526,2005-02-03,41.09,41.17
527,2005-02-04,41.05,41.51
528,2005-02-07,41.48,41.44
529,2005-02-08,41.51,41.02
530,2005-02-09,41.44,40.99
531,2005-02-10,41.24,41.57
532,2005-02-11,39.76,39.99
533,2005-02-14,39.89,39.56
534,2005-02-15,39.69,40.2
535,2005-02-16,40.05,40.6
536,2005-02-17,40.48,40.34
537,2005-02-18,40.25,40.55
538,2005-02-22,40.33,40.31
539,2005-02-23,40.35,39.9
540,2005-02-24,39.85,40.21
541,2005-02-25,40.13,40.2
542,2005-02-28,40.12,40.09
543,2005-03-01,40.16,40.4
544,2005-03-02,40.32,40.29
545,2005-03-03,40.23,40.0
546,2005-03-04,40.44,40.87
547,2005-03-07,40.63,40.49
548,2005-03-08,40.36,40.22
549,2005-03-09,40.21,40.16
550,2005-03-10,40.16,40.17
551,2005-03-11,40.39,39.71
552,2005-03-14,39.68,39.5
553,2005-03-15,39.49,39.06
554,2005-03-16,38.95,38.7
555,2005-03-17,38.65,38.2
556,2005-03-18,38.21,38.5
557,2005-03-21,38.48,38.42
558,2005-03-22,38.32,38.04
559,2005-03-23,38.05,38.43
560,2005-03-24,38.52,38.38
561,2005-03-28,38.5,38.18
562,2005-03-29,38.13,38.14
563,2005-03-30,38.1,38.55
564,2005-03-31,38.47,38.42
565,2005-04-01,38.53,38.03
566,2005-04-04,38.04,38.68
567,2005-04-05,38.7,39.13
568,2005-04-06,39.1,38.15
569,2005-04-07,38.41,38.5
570,2005-04-08,38.69,38.18
571,2005-04-11,38.27,37.89
572,2005-04-12,37.85,37.61
573,2005-04-13,37.53,36.91
574,2005-04-14,36.95,36.18
575,2005-04-15,35.46,35.56
576,2005-04-18,35.32,35.37
577,2005-04-19,35.59,35.62
578,2005-04-20,36.6,35.99
579,2005-04-21,36.46,36.89
580,2005-04-22,36.72,36.31
581,2005-04-25,36.6,36.71
582,2005-04-26,36.51,35.52
583,2005-04-27,35.41,34.83
584,2005-04-28,34.85,34.92
585,2005-04-29,35.08,34.83
586,2005-05-02,34.87,34.96
587,2005-05-03,34.99,35.75
588,2005-05-04,35.87,36.83
589,2005-05-05,36.79,37.02
590,2005-05-06,37.23,37.15
591,2005-05-09,37.22,36.87
592,2005-05-10,36.8,36.47
593,2005-05-11,36.22,36.54
594,2005-05-12,36.65,36.61
595,2005-05-13,37.87,39.33
596,2005-05-16,39.13,39.35
597,2005-05-17,39.15,39.73
598,2005-05-18,39.66,39.6
599,2005-05-19,39.67,39.99
600,2005-05-20,39.95,39.99
601,2005-05-23,39.89,39.99
602,2005-05-24,39.84,40.25
603,2005-05-25,40.14,40.23
604,2005-05-26,40.4,40.4
605,2005-05-27,40.33,40.31
606,2005-05-31,40.23,39.93
607,2005-06-01,39.81,40.3
608,2005-06-02,40.1,40.6
609,2005-06-03,40.55,40.16
610,2005-06-06,40.12,40.68
611,2005-06-07,40.4,40.39
612,2005-06-08,40.46,40.41
613,2005-06-09,40.26,40.33
614,2005-06-10,40.26,39.63
615,2005-06-13,39.59,39.98
616,2005-06-14,39.99,40.08
617,2005-06-15,40.25,40.66
618,2005-06-16,40.58,40.77
619,2005-06-17,41.02,40.75
620,2005-06-20,40.5,40.452
621,2005-06-21,40.32,40.42
622,2005-06-22,40.31,40.45
623,2005-06-23,40.51,39.86
624,2005-06-24,39.83,39.49
625,2005-06-27,39.3,39.27
626,2005-06-28,39.19,39.55
627,2005-06-29,39.67,39.57
628,2005-06-30,39.43,39.46
629,2005-07-01,39.62,39.34
630,2005-07-05,39.1,39.85
631,2005-07-06,39.61,39.44
632,2005-07-07,39.11,39.44
633,2005-07-08,39.37,39.79
634,2005-07-11,39.8,39.93
635,2005-07-12,39.7,39.78
636,2005-07-13,39.66,40.39
637,2005-07-14,40.43,40.73
638,2005-07-15,40.79,40.96
639,2005-07-18,40.59,40.64
640,2005-07-19,40.94,41.42
641,2005-07-20,41.0,41.54
642,2005-07-21,41.48,41.25
643,2005-07-22,41.18,41.29
644,2005-07-25,41.24,41.28
645,2005-07-26,41.29,41.31
646,2005-07-27,41.42,41.36
647,2005-07-28,41.43,40.96
648,2005-07-29,40.85,40.47
649,2005-08-01,40.62,40.52
650,2005-08-02,40.86,40.84
651,2005-08-03,40.73,40.53
652,2005-08-04,40.49,39.83
653,2005-08-05,39.95,39.67
654,2005-08-08,39.91,39.72
655,2005-08-09,39.91,39.88
656,2005-08-10,40.1,39.73
657,2005-08-11,39.94,39.58
658,2005-08-12,36.56,36.64
659,2005-08-15,36.55,36.58
660,2005-08-16,36.55,36.7
661,2005-08-17,36.72,36.92
662,2005-08-18,36.87,36.74
663,2005-08-19,36.8,36.39
664,2005-08-22,36.5,36.28
665,2005-08-23,36.1,35.73
666,2005-08-24,35.59,35.38
667,2005-08-25,35.5,35.48
668,2005-08-26,35.51,35.32
669,2005-08-29,35.12,35.2
670,2005-08-30,35.09,35.4
671,2005-08-31,35.35,35.6
672,2005-09-01,35.38,35.03
673,2005-09-02,35.29,34.98
674,2005-09-06,35.05,35.53
675,2005-09-07,35.51,35.1221
676,2005-09-08,35.02,34.57
677,2005-09-09,34.79,34.65
678,2005-09-12,34.84,34.83
679,2005-09-13,35.0,34.91
680,2005-09-14,35.03,34.69
681,2005-09-15,34.89,34.65
682,2005-09-16,34.71,34.86
683,2005-09-19,34.75,34.31
684,2005-09-20,34.34,33.8
685,2005-09-21,33.69,33.36
686,2005-09-22,33.35,33.99
687,2005-09-23,33.99,34.09
688,2005-09-26,34.14,33.82
689,2005-09-27,33.81,33.97
690,2005-09-28,34.34,33.94
691,2005-09-29,33.94,34.45
692,2005-09-30,34.36,34.2
693,2005-10-03,34.11,33.97
694,2005-10-04,33.5,33.39
695,2005-10-05,33.4,32.59
696,2005-10-06,32.59,31.67
697,2005-10-07,31.81,32.08
698,2005-10-10,32.42,32.82
699,2005-10-11,32.97,32.53
700,2005-10-12,32.4,32.65
701,2005-10-13,32.51,33.11
702,2005-10-14,33.13,32.93
703,2005-10-17,32.9,33.15
704,2005-10-18,33.0,32.18
705,2005-10-19,32.03,32.38
706,2005-10-20,32.34,31.95
707,2005-10-21,32.12,32.05
708,2005-10-24,31.98,31.83
709,2005-10-25,31.83,31.83
710,2005-10-26,31.81,31.75
711,2005-10-27,31.72,31.14
712,2005-10-28,31.44,31.06
713,2005-10-31,30.99,31.88
714,2005-11-01,29.89,29.24
715,2005-11-02,29.25,29.34
716,2005-11-03,29.5,29.72
717,2005-11-04,29.68,29.76
718,2005-11-07,29.69,29.6
719,2005-11-08,29.57,29.0857
720,2005-11-09,29.0,29.02
721,2005-11-10,29.0,29.21
722,2005-11-11,29.59,29.4
723,2005-11-14,29.47,29.46
724,2005-11-15,29.52,29.81
725,2005-11-16,29.84,29.77
726,2005-11-17,29.82,29.87
727,2005-11-18,29.95,29.85
728,2005-11-21,29.98,30.04
729,2005-11-22,30.0,30.0
730,2005-11-23,30.05,30.31
731,2005-11-25,30.41,30.33
732,2005-11-28,30.38,30.22
733,2005-11-29,30.41,30.42
734,2005-11-30,30.57,30.151
735,2005-12-01,30.36,30.83
736,2005-12-02,30.87,30.82
737,2005-12-05,31.23,31.26
738,2005-12-06,31.44,31.66
739,2005-12-07,31.66,31.78
740,2005-12-08,31.78,31.65
741,2005-12-09,31.65,32.17
742,2005-12-12,32.46,32.38
743,2005-12-13,32.5,32.88
744,2005-12-14,32.96,32.83
745,2005-12-15,32.76,32.89
746,2005-12-16,32.86,32.55
747,2005-12-19,32.45,31.9
748,2005-12-20,31.96,31.25
749,2005-12-21,31.29,30.93
750,2005-12-22,30.83,31.04
751,2005-12-23,30.99,31.17
752,2005-12-27,31.29,30.92
753,2005-12-28,30.9,30.63
754,2005-12-29,30.6,30.28
755,2005-12-30,30.1,29.95
756,2006-01-03,30.06,30.61
757,2006-01-04,30.55,30.76
758,2006-01-05,30.96,30.75
759,2006-01-06,30.9,30.64
760,2006-01-09,30.59,31.32
761,2006-01-10,30.94,31.35
762,2006-01-11,31.44,31.24
763,2006-01-12,31.07,30.73
764,2006-01-13,30.89,30.58
765,2006-01-17,30.22,30.38
766,2006-01-18,29.29,29.97
767,2006-01-19,30.23,30.5
768,2006-01-20,30.5,29.96
769,2006-01-23,30.068,30.22
770,2006-01-24,30.24,29.9
771,2006-01-25,30.05,29.46
772,2006-01-26,29.52,29.31
773,2006-01-27,29.35,29.27
774,2006-01-30,29.37,29.66
775,2006-01-31,29.68,29.31
776,2006-02-01,29.23,29.76
777,2006-02-02,29.58,29.0
778,2006-02-03,28.91,29.26
779,2006-02-06,29.12,29.32
780,2006-02-07,29.3,29.69
781,2006-02-08,30.46,31.52
782,2006-02-09,32.07,31.21
783,2006-02-10,31.09,31.79
784,2006-02-13,31.57,31.57
785,2006-02-14,31.44,32.0
786,2006-02-15,31.8,31.77
787,2006-02-16,31.99,31.96
788,2006-02-17,31.0,30.38
789,2006-02-21,30.15,29.81
790,2006-02-22,29.41,29.75
791,2006-02-23,29.71,29.075
792,2006-02-24,29.06,29.1
793,2006-02-27,29.2,29.44
794,2006-02-28,29.35,29.0
795,2006-03-01,29.1,29.27
796,2006-03-02,29.19,29.56
797,2006-03-03,29.28,29.13
798,2006-03-06,29.27,29.12
799,2006-03-07,29.0,29.13
800,2006-03-08,29.2,28.95
801,2006-03-09,29.01,28.9
802,2006-03-10,28.91,29.09
803,2006-03-13,29.29,29.26
804,2006-03-14,29.16,29.65
805,2006-03-15,29.65,29.56
806,2006-03-16,29.76,29.45
807,2006-03-17,29.48,29.08
808,2006-03-20,29.4,29.76
809,2006-03-21,29.92,30.27
810,2006-03-22,30.0,30.41
811,2006-03-23,30.38,30.34
812,2006-03-24,30.42,30.06
813,2006-03-27,30.27,30.1
814,2006-03-28,30.0,29.74
815,2006-03-29,29.83,30.42
816,2006-03-30,30.33,30.16
817,2006-03-31,30.23,29.76
818,2006-04-03,29.9,29.73
819,2006-04-04,29.75,29.85
820,2006-04-05,29.75,29.83
