,date,open,close
88,2003-05-09,28.55,29.1
89,2003-05-12,28.9,29.82
90,2003-05-13,29.78,29.55
91,2003-05-14,29.7,29.49
92,2003-05-15,29.55,30.16
93,2003-05-16,30.35,30.42
94,2003-05-19,30.05,29.07
95,2003-05-20,29.17,28.93
96,2003-05-21,28.8,28.8
97,2003-05-22,28.8,29.1
98,2003-05-23,29.02,29.99
99,2003-05-27,29.99,29.9
100,2003-05-28,29.95,30.38
101,2003-05-29,30.39,29.95
102,2003-05-30,30.2,30.67
103,2003-06-02,31.1,31.96
104,2003-06-03,31.96,32.11
105,2003-06-04,32.12,33.55
106,2003-06-05,33.55,33.68
107,2003-06-06,34.15,34.86
108,2003-06-09,34.4,33.17
109,2003-06-10,33.81,34.31
110,2003-06-11,34.31,35.4
111,2003-06-12,35.9,35.75
112,2003-06-13,35.75,35.34
113,2003-06-16,35.65,36.41
114,2003-06-17,35.9,36.15
115,2003-06-18,36.0,35.83
116,2003-06-19,35.45,35.5
117,2003-06-20,35.5,35.53
118,2003-06-23,34.84,34.46
119,2003-06-24,34.36,34.5
120,2003-06-25,34.54,34.41
121,2003-06-26,34.22,34.4
122,2003-06-27,34.3,34.22
123,2003-06-30,34.55,34.32
124,2003-07-01,34.1,34.65
125,2003-07-02,34.42,34.8
126,2003-07-03,34.3,34.58
127,2003-07-07,34.88,35.01
128,2003-07-08,35.12,34.99
129,2003-07-09,35.0,35.23
130,2003-07-10,34.83,34.69
131,2003-07-11,34.72,35.18
132,2003-07-14,35.4,34.58
133,2003-07-15,33.45,33.44
134,2003-07-16,33.4,33.39
135,2003-07-17,33.15,33.17
136,2003-07-18,33.21,33.35
137,2003-07-21,33.0,32.35
138,2003-07-22,32.2,32.57
139,2003-07-23,32.24,32.69
140,2003-07-24,32.6,32.2
141,2003-07-25,31.55,32.68
142,2003-07-28,32.68,32.77
143,2003-07-29,32.6,32.05
144,2003-07-30,32.0,32.52
145,2003-07-31,32.62,33.12
146,2003-08-01,32.71,32.42
147,2003-08-04,32.2,32.22
148,2003-08-05,31.96,31.22
149,2003-08-06,31.25,31.91
150,2003-08-07,31.72,31.93
151,2003-08-08,31.93,32.25
152,2003-08-11,32.4,32.22
153,2003-08-12,32.12,32.61
154,2003-08-13,32.44,32.38
155,2003-08-14,32.5,32.98
156,2003-08-15,33.15,32.94
157,2003-08-18,33.1,33.58
158,2003-08-19,33.63,34.33
159,2003-08-20,34.33,34.36
160,2003-08-21,34.5,34.94
161,2003-08-22,35.78,35.68
162,2003-08-25,35.67,35.3
163,2003-08-26,35.2,35.71
164,2003-08-27,35.65,36.14
165,2003-08-28,36.14,36.98
166,2003-08-29,36.91,37.39
167,2003-09-02,37.29,37.69
168,2003-09-03,37.8,38.37
169,2003-09-04,38.37,37.89
170,2003-09-05,37.89,37.16
171,2003-09-08,37.45,36.96
172,2003-09-09,36.75,36.33
173,2003-09-10,36.18,35.62
174,2003-09-11,35.62,35.72
175,2003-09-12,35.72,35.66
176,2003-09-15,35.41,35.5
177,2003-09-16,35.48,35.81
178,2003-09-17,35.72,35.43
179,2003-09-18,35.68,36.14
180,2003-09-19,36.14,35.79
181,2003-09-22,35.45,34.89
182,2003-09-23,34.69,35.15
183,2003-09-24,34.9,34.2
184,2003-09-25,33.96,33.76
185,2003-09-26,33.82,34.01
186,2003-09-29,34.45,34.45
187,2003-09-30,34.15,34.33
188,2003-10-01,34.5,35.34
189,2003-10-02,35.0,35.33
190,2003-10-03,35.84,35.85
191,2003-10-06,35.6,35.81
192,2003-10-07,36.1,36.17
193,2003-10-08,35.9,36.28
194,2003-10-09,36.73,36.79
195,2003-10-10,37.0,36.95
196,2003-10-13,36.96,37.3
197,2003-10-14,37.0,37.15
198,2003-10-15,36.92,37.0
199,2003-10-16,36.8,37.45
200,2003-10-17,37.5,37.24
201,2003-10-20,37.05,37.27
202,2003-10-21,37.25,36.6
203,2003-10-22,36.2,36.16
204,2003-10-23,36.16,35.94
205,2003-10-24,35.45,36.28
206,2003-10-27,36.27,36.04
207,2003-10-28,36.05,36.04
208,2003-10-29,37.25,38.5
209,2003-10-30,39.0,38.77
210,2003-10-31,38.9,38.49
211,2003-11-03,38.54,38.91
212,2003-11-04,38.67,38.73
213,2003-11-05,38.95,38.6
214,2003-11-06,38.36,38.89
215,2003-11-07,39.2,38.9
216,2003-11-10,39.0,38.83
217,2003-11-11,38.6,38.32
218,2003-11-12,38.14,39.07
219,2003-11-13,39.01,39.9
220,2003-11-14,39.98,39.25
221,2003-11-17,39.0,39.74
222,2003-11-18,39.25,38.83
223,2003-11-19,38.6,39.4
224,2003-11-20,39.1,39.35
225,2003-11-21,39.35,38.86
226,2003-11-24,39.05,38.89
227,2003-11-25,38.67,38.26
228,2003-11-26,38.2,38.28
229,2003-11-28,38.38,38.39
230,2003-12-01,37.6,38.02
231,2003-12-02,38.0,37.83
232,2003-12-03,37.88,38.52
233,2003-12-04,38.52,39.11
234,2003-12-05,38.86,38.0
235,2003-12-08,38.18,39.12
236,2003-12-09,39.05,38.58
237,2003-12-10,38.5,38.87
238,2003-12-11,38.9,39.56
239,2003-12-12,39.49,39.37
240,2003-12-15,39.73,39.2
241,2003-12-16,39.17,39.93
242,2003-12-17,39.97,40.86
243,2003-12-18,40.98,41.35
244,2003-12-19,41.73,41.48
245,2003-12-22,41.49,41.6
246,2003-12-23,41.72,41.94
247,2003-12-24,41.6,41.36
248,2003-12-26,41.5,41.47
249,2003-12-29,41.54,42.0
250,2003-12-30,42.65,42.28
251,2003-12-31,42.55,42.14
252,2004-01-02,42.5,41.99
253,2004-01-05,42.2,42.07
254,2004-01-06,42.0,41.93
255,2004-01-07,41.93,42.28
256,2004-01-08,42.5,42.86
257,2004-01-09,42.8,42.64
258,2004-01-12,42.64,42.41
259,2004-01-13,42.3,42.24
260,2004-01-14,42.6,43.11
261,2004-01-15,43.2,43.04
262,2004-01-16,43.45,44.01
263,2004-01-20,44.55,43.18
264,2004-01-21,43.23,43.6
265,2004-01-22,43.4,42.9
266,2004-01-23,42.85,41.85
267,2004-01-26,41.85,42.44
268,2004-01-27,42.3,41.94
269,2004-01-28,41.95,41.54
270,2004-01-29,42.5,42.3
271,2004-01-30,42.0,41.75
272,2004-02-02,41.67,42.54
273,2004-02-03,42.54,43.1
274,2004-02-04,43.1,43.56
275,2004-02-05,43.63,44.36
276,2004-02-06,44.36,44.35
277,2004-02-09,44.2,43.96
278,2004-02-10,43.82,43.77
279,2004-02-11,43.6,44.49
280,2004-02-12,44.3,44.37
281,2004-02-13,44.2,44.45
282,2004-02-17,44.6,44.6
283,2004-02-18,44.9,44.59
284,2004-02-19,44.9,44.52
285,2004-02-20,44.65,44.34
286,2004-02-23,44.54,43.62
287,2004-02-24,43.3,43.22
288,2004-02-25,43.22,43.82
289,2004-02-26,43.0,42.44
290,2004-02-27,42.65,43.37
291,2004-03-01,43.38,43.77
292,2004-03-02,43.55,43.33
293,2004-03-03,43.07,43.06
294,2004-03-04,42.87,42.63
295,2004-03-05,42.55,42.72
296,2004-03-08,42.72,42.42
297,2004-03-09,42.2,41.68
298,2004-03-10,41.75,41.12
299,2004-03-11,41.0,40.15
300,2004-03-12,40.08,40.3
301,2004-03-15,39.95,39.78
302,2004-03-16,38.98,39.41
303,2004-03-17,39.55,39.8
304,2004-03-18,39.75,39.72
305,2004-03-19,39.72,39.43
306,2004-03-22,38.43,38.68
307,2004-03-23,38.93,39.11
308,2004-03-24,38.73,39.03
309,2004-03-25,39.25,39.72
310,2004-03-26,39.52,39.35
311,2004-03-29,39.8,39.93
312,2004-03-30,39.8,40.33
313,2004-03-31,40.5,41.07
314,2004-04-01,41.07,40.77
315,2004-04-02,41.1,41.84
316,2004-04-05,41.85,42.54
317,2004-04-06,42.35,42.36
318,2004-04-07,42.16,41.76
319,2004-04-08,41.95,41.35
320,2004-04-12,41.7,42.15
321,2004-04-13,42.17,41.78
322,2004-04-14,41.73,41.57
323,2004-04-15,41.85,41.53
324,2004-04-16,42.03,41.5
325,2004-04-19,41.63,41.49
326,2004-04-20,41.47,40.55
327,2004-04-21,40.49,40.85
328,2004-04-22,41.7,42.27
329,2004-04-23,42.16,42.45
330,2004-04-26,43.15,43.24
331,2004-04-27,43.24,43.55
332,2004-04-28,44.05,44.03
333,2004-04-29,44.03,43.25
334,2004-04-30,43.25,42.69
335,2004-05-03,43.25,43.58
336,2004-05-04,43.58,43.28
337,2004-05-05,43.13,43.76
338,2004-05-06,43.68,43.93
339,2004-05-07,43.6,43.4
340,2004-05-10,43.0,42.59
341,2004-05-11,42.5,43.18
342,2004-05-12,43.2,43.58
343,2004-05-13,43.63,43.62
344,2004-05-14,43.1,43.44
345,2004-05-17,42.7,42.73
346,2004-05-18,42.84,43.02
347,2004-05-19,43.1,43.38
348,2004-05-20,43.14,42.92
349,2004-05-21,43.15,43.4
350,2004-05-24,44.22,44.56
351,2004-05-25,44.55,44.7
352,2004-05-26,44.35,44.76
353,2004-05-27,45.0,46.2
354,2004-05-28,46.0,45.8
355,2004-06-01,45.9,45.88
356,2004-06-02,47.22,46.75
357,2004-06-03,46.45,46.1
358,2004-06-04,46.3,46.9
359,2004-06-07,47.5,48.13
360,2004-06-08,48.0,48.09
361,2004-06-09,48.09,48.66
362,2004-06-10,48.62,48.75
363,2004-06-14,48.5,48.83
364,2004-06-15,49.9,49.25
365,2004-06-16,49.47,49.9
366,2004-06-17,49.58,49.47
367,2004-06-18,49.32,49.8
368,2004-06-21,49.65,49.5
369,2004-06-22,49.35,49.67
370,2004-06-23,49.5,50.67
371,2004-06-24,50.26,50.35
372,2004-06-25,50.42,51.3
373,2004-06-28,51.3,50.21
374,2004-06-29,49.99,50.51
375,2004-06-30,50.51,51.09
376,2004-07-01,50.1,49.9
377,2004-07-02,49.52,49.52
378,2004-07-06,49.9,49.31
379,2004-07-07,49.55,49.39
380,2004-07-08,49.39,49.97
381,2004-07-09,49.94,50.04
382,2004-07-12,49.95,50.2
383,2004-07-13,50.2,50.26
384,2004-07-14,50.26,49.32
385,2004-07-15,49.1,49.14
386,2004-07-16,49.6,49.13
387,2004-07-19,49.35,48.67
388,2004-07-20,48.68,48.76
389,2004-07-21,48.7,47.72
390,2004-07-22,47.72,47.3
391,2004-07-23,47.31,47.06
392,2004-07-26,47.1,47.0
393,2004-07-27,47.35,48.22
394,2004-07-28,48.74,49.01
395,2004-07-29,49.4,49.68
396,2004-07-30,49.9,50.75
397,2004-08-02,50.2,50.91
398,2004-08-03,50.94,50.76
399,2004-08-04,50.6,51.0
400,2004-08-05,51.0,50.01
401,2004-08-06,49.97,48.33
402,2004-08-09,48.8,48.76
403,2004-08-10,48.51,49.61
404,2004-08-11,49.25,49.68
405,2004-08-12,49.44,49.33
406,2004-08-13,49.7,49.72
407,2004-08-16,49.72,50.95
408,2004-08-17,51.2,50.31
409,2004-08-18,50.29,50.74
410,2004-08-19,50.74,50.25
411,2004-08-20,50.0,50.46
412,2004-08-23,50.75,50.65
413,2004-08-24,50.73,50.91
414,2004-08-25,51.55,52.5
415,2004-08-26,52.51,52.07
416,2004-08-27,52.13,51.99
417,2004-08-30,51.99,51.87
418,2004-08-31,51.9,52.22
419,2004-09-01,52.1,52.39
420,2004-09-02,52.39,53.59
421,2004-09-03,53.68,53.1
422,2004-09-07,53.4,53.97
423,2004-09-08,53.61,54.05
424,2004-09-09,53.97,53.26
425,2004-09-10,52.85,54.15
426,2004-09-13,54.15,54.28
427,2004-09-14,54.29,53.92
428,2004-09-15,54.05,53.66
429,2004-09-16,53.8,54.52
430,2004-09-17,54.73,55.15
431,2004-09-20,54.75,54.74
432,2004-09-21,54.71,54.7
433,2004-09-22,54.3,53.68
434,2004-09-23,53.2,53.0
435,2004-09-24,52.98,53.14
436,2004-09-27,52.9,52.51
437,2004-09-28,52.51,52.32
438,2004-09-29,51.42,51.01
439,2004-09-30,50.85,51.62
440,2004-10-01,51.62,52.48
441,2004-10-04,52.55,52.32
442,2004-10-05,52.0,51.49
443,2004-10-06,51.49,52.36
444,2004-10-07,52.49,51.32
445,2004-10-08,51.12,50.1
446,2004-10-11,50.11,50.26
447,2004-10-12,50.27,50.4
448,2004-10-13,50.71,50.23
449,2004-10-14,50.15,50.25
450,2004-10-15,50.5,50.19
451,2004-10-18,50.19,50.19
452,2004-10-19,49.1,49.21
453,2004-10-20,49.3,48.96
454,2004-10-21,48.95,49.56
455,2004-10-22,49.5,49.51
456,2004-10-25,49.05,49.0
457,2004-10-26,48.82,49.98
458,2004-10-27,51.0,50.1
459,2004-10-28,50.11,49.87
460,2004-10-29,49.97,49.9
461,2004-11-01,50.1,49.95
462,2004-11-02,50.05,49.88
463,2004-11-03,51.0,51.15
464,2004-11-04,50.85,50.59
465,2004-11-05,50.8,51.15
466,2004-11-08,51.15,52.07
467,2004-11-09,51.85,52.51
468,2004-11-10,52.82,53.4
469,2004-11-11,53.41,54.3
470,2004-11-12,54.2,53.93
471,2004-11-15,53.85,54.03
472,2004-11-16,54.0,54.0
473,2004-11-17,54.3,54.75
474,2004-11-18,55.15,54.85
475,2004-11-19,54.85,53.77
476,2004-11-22,53.76,53.97
477,2004-11-23,53.96,54.33
478,2004-11-24,54.33,54.12
479,2004-11-26,54.13,54.02
480,2004-11-29,54.02,53.62
481,2004-11-30,53.45,53.57
482,2004-12-01,53.6,54.7
483,2004-12-02,54.5,54.86
484,2004-12-03,53.27,55.26
485,2004-12-06,55.26,54.75
486,2004-12-07,54.75,53.75
487,2004-12-08,53.95,52.8
488,2004-12-09,52.68,52.78
489,2004-12-10,52.63,52.42
490,2004-12-13,54.37,52.67
491,2004-12-14,52.92,52.64
492,2004-12-15,52.78,52.4
493,2004-12-16,52.4,52.08
494,2004-12-17,52.0,53.1
495,2004-12-20,53.1,53.22
496,2004-12-21,53.26,53.42
497,2004-12-22,53.66,53.91
498,2004-12-23,53.75,53.53
499,2004-12-27,53.39,53.15
500,2004-12-28,52.97,53.25
501,2004-12-29,52.65,52.07
502,2004-12-30,52.25,51.9
503,2004-12-31,51.77,51.77
504,2005-01-03,51.85,50.97
505,2005-01-04,51.15,49.98
506,2005-01-05,50.0,50.81
507,2005-01-06,50.68,50.48
508,2005-01-07,50.5,50.31
509,2005-01-10,50.13,50.98
510,2005-01-11,51.03,50.82
511,2005-01-12,51.0,51.94
512,2005-01-13,51.9,50.63
513,2005-01-14,50.6,50.91
514,2005-01-18,50.5,51.88
515,2005-01-19,51.6,51.41
516,2005-01-20,51.1,50.9
517,2005-01-21,50.65,50.07
518,2005-01-24,50.33,49.64
519,2005-01-25,50.15,49.84
520,2005-01-26,49.56,49.86
521,2005-01-27,49.54,50.97
522,2005-01-28,50.97,49.92
523,2005-01-31,50.25,50.6
524,2005-02-01,50.6,51.04
525,2005-02-02,51.6,52.23
526,2005-02-03,52.95,52.0
527,2005-02-04,51.95,52.58
528,2005-02-07,52.42,52.5
529,2005-02-08,52.65,53.5
530,2005-02-09,53.5,54.12
531,2005-02-10,54.12,53.86
532,2005-02-11,53.75,54.14
533,2005-02-14,54.01,54.04
534,2005-02-15,54.25,54.43
535,2005-02-16,54.15,53.92
536,2005-02-17,54.2,53.66
537,2005-02-18,53.67,52.78
538,2005-02-22,52.35,52.15
539,2005-02-23,52.8,52.72
540,2005-02-24,53.2,53.94
541,2005-02-25,53.6,54.99
542,2005-02-28,54.9,54.97
543,2005-03-01,54.97,54.97
544,2005-03-02,54.45,55.3
545,2005-03-03,55.45,57.42
546,2005-03-04,57.63,58.38
547,2005-03-07,57.52,58.3
548,2005-03-08,58.31,58.15
549,2005-03-09,57.85,57.75
550,2005-03-10,57.76,57.98
551,2005-03-11,57.85,57.49
552,2005-03-14,57.5,57.71
553,2005-03-15,57.85,58.48
554,2005-03-16,58.3,56.77
555,2005-03-17,56.75,56.89
556,2005-03-18,57.05,57.16
557,2005-03-21,57.0,56.84
558,2005-03-22,57.0,57.22
559,2005-03-23,57.23,56.85
560,2005-03-24,57.02,56.8
561,2005-03-28,57.3,58.1
562,2005-03-29,57.73,57.25
563,2005-03-30,57.25,58.79
564,2005-03-31,58.79,58.46
565,2005-04-01,58.55,58.78
566,2005-04-04,58.6,58.33
567,2005-04-05,58.32,58.33
568,2005-04-06,58.72,58.43
569,2005-04-07,58.45,59.01
570,2005-04-08,59.0,58.6
571,2005-04-11,58.75,59.4
572,2005-04-12,59.4,58.45
573,2005-04-13,58.65,58.67
574,2005-04-14,59.05,58.16
575,2005-04-15,58.49,57.0
576,2005-04-18,56.65,56.92
577,2005-04-19,56.93,58.09
578,2005-04-20,58.1,57.23
579,2005-04-21,57.85,59.03
580,2005-04-22,58.55,57.88
581,2005-04-25,58.8,59.58
582,2005-04-26,59.85,59.0
583,2005-04-27,58.49,59.66
584,2005-04-28,60.0,58.72
585,2005-04-29,59.03,59.52
586,2005-05-02,59.52,59.38
587,2005-05-03,59.65,59.87
588,2005-05-04,59.75,60.28
589,2005-05-05,60.1,59.74
590,2005-05-06,60.18,61.01
591,2005-05-09,60.75,60.56
592,2005-05-10,60.56,61.04
593,2005-05-11,61.05,60.4
594,2005-05-12,60.53,60.49
595,2005-05-13,60.89,59.5
596,2005-05-16,59.7,60.41
597,2005-05-17,60.5,60.91
598,2005-05-18,61.17,61.69
599,2005-05-19,62.05,61.35
600,2005-05-20,61.75,61.9
601,2005-05-23,61.95,61.64
602,2005-05-24,61.4,62.25
603,2005-05-25,61.73,61.45
604,2005-05-26,62.05,62.99
605,2005-05-27,63.0,63.02
606,2005-05-31,63.01,63.9
607,2005-06-01,63.9,63.9
608,2005-06-02,63.8,64.38
609,2005-06-03,64.16,64.66
610,2005-06-06,64.88,65.55
611,2005-06-07,65.55,65.28
612,2005-06-08,65.07,64.47
613,2005-06-09,64.48,65.11
614,2005-06-10,65.05,64.65
615,2005-06-13,65.05,64.63
616,2005-06-14,64.68,62.93
617,2005-06-15,63.4,64.41
618,2005-06-16,64.25,63.69
619,2005-06-17,64.15,64.62
620,2005-06-20,63.9,63.67
621,2005-06-21,63.4,62.78
622,2005-06-22,62.4,63.13
623,2005-06-23,63.14,61.86
624,2005-06-24,61.6,60.59
625,2005-06-27,60.35,61.76
626,2005-06-28,62.1,62.45
627,2005-06-29,62.45,61.67
628,2005-06-30,64.5,66.0
629,2005-07-01,65.78,64.68
630,2005-07-05,64.3,65.42
631,2005-07-06,65.5,64.29
632,2005-07-07,63.98,65.18
633,2005-07-08,65.07,65.07
634,2005-07-11,65.25,64.97
635,2005-07-12,64.96,64.3
636,2005-07-13,64.3,64.58
637,2005-07-14,64.95,64.58
638,2005-07-15,64.58,64.75
639,2005-07-18,64.75,64.74
640,2005-07-19,65.0,64.89
641,2005-07-20,64.89,66.08
642,2005-07-21,66.18,65.71
643,2005-07-22,65.4,66.2
644,2005-07-25,66.0,66.05
645,2005-07-26,66.61,66.35
646,2005-07-27,67.7,66.7
647,2005-07-28,66.71,66.0
648,2005-07-29,66.21,66.01
649,2005-08-01,66.3,65.75
650,2005-08-02,65.75,66.33
651,2005-08-03,65.98,66.65
652,2005-08-04,66.64,66.27
653,2005-08-05,66.13,66.19
654,2005-08-08,66.3,65.99
655,2005-08-09,66.3,67.13
656,2005-08-10,67.16,65.96
657,2005-08-11,66.11,67.31
658,2005-08-12,67.31,66.54
659,2005-08-15,66.4,67.46
660,2005-08-16,67.4,66.27
661,2005-08-17,66.39,67.02
662,2005-08-18,66.94,66.63
663,2005-08-19,66.7,67.15
664,2005-08-22,67.39,67.79
665,2005-08-23,67.65,67.43
666,2005-08-24,67.3,67.13
667,2005-08-25,67.13,67.21
668,2005-08-26,67.15,66.31
669,2005-08-29,66.1,67.58
670,2005-08-30,67.3,66.74
671,2005-08-31,66.9,67.02
672,2005-09-01,66.65,65.99
673,2005-09-02,64.87,64.34
674,2005-09-06,64.37,65.03
675,2005-09-07,64.8,64.5
676,2005-09-08,64.8,64.59
677,2005-09-09,64.83,65.4
678,2005-09-12,65.15,65.14
679,2005-09-13,65.14,65.4
680,2005-09-14,65.41,64.18
681,2005-09-15,64.19,65.08
682,2005-09-16,65.45,64.8
683,2005-09-19,64.5,64.1
684,2005-09-20,63.85,63.45
685,2005-09-21,62.47,62.41
686,2005-09-22,62.35,62.51
687,2005-09-23,62.56,63.2
688,2005-09-26,65.5,64.67
689,2005-09-27,64.99,66.55
690,2005-09-28,66.5,67.21
691,2005-09-29,66.95,67.28
692,2005-09-30,67.15,67.95
693,2005-10-03,67.92,67.14
694,2005-10-04,67.45,67.95
695,2005-10-05,67.45,67.05
696,2005-10-06,67.55,67.93
697,2005-10-07,67.71,67.3
698,2005-10-10,67.06,67.9
699,2005-10-11,67.55,66.7
700,2005-10-12,66.8,67.65
701,2005-10-13,67.27,66.49
702,2005-10-14,66.61,67.5
703,2005-10-17,67.15,67.24
704,2005-10-18,67.11,67.12
705,2005-10-19,66.87,68.37
706,2005-10-20,68.5,67.3
707,2005-10-21,67.28,66.02
708,2005-10-24,66.5,67.32
709,2005-10-25,67.35,66.97
710,2005-10-26,65.4,65.1
711,2005-10-27,65.1,64.05
712,2005-10-28,64.25,65.64
713,2005-10-31,65.8,64.64
714,2005-11-01,65.0,65.05
715,2005-11-02,64.72,64.7
716,2005-11-03,64.4,65.5
717,2005-11-04,65.2,65.28
718,2005-11-07,65.48,65.69
719,2005-11-08,65.05,65.01
720,2005-11-09,65.1,64.71
721,2005-11-10,64.77,66.1
722,2005-11-11,65.8,65.35
723,2005-11-14,65.25,66.23
724,2005-11-15,66.21,67.0
725,2005-11-16,67.1,67.44
726,2005-11-17,67.92,67.65
727,2005-11-18,67.95,66.95
728,2005-11-21,68.13,69.0
729,2005-11-22,69.01,69.1
730,2005-11-23,68.95,69.44
731,2005-11-25,69.6,69.06
732,2005-11-28,69.01,68.63
733,2005-11-29,69.1,69.13
734,2005-11-30,69.45,68.19
735,2005-12-01,68.35,69.67
736,2005-12-02,69.82,69.44
737,2005-12-05,69.45,69.2
738,2005-12-06,69.65,69.57
739,2005-12-07,69.61,69.65
740,2005-12-08,69.66,70.07
741,2005-12-09,70.07,69.65
742,2005-12-12,70.0,70.19
743,2005-12-13,70.0,70.59
744,2005-12-14,71.0,71.45
745,2005-12-15,71.45,70.79
746,2005-12-16,71.05,70.75
747,2005-12-19,70.75,69.97
748,2005-12-20,70.2,70.74
749,2005-12-21,70.97,70.39
750,2005-12-22,70.95,71.32
751,2005-12-23,71.95,71.49
752,2005-12-27,71.9,70.53
753,2005-12-28,71.0,70.96
754,2005-12-29,71.2,71.18
755,2005-12-30,71.05,70.24
756,2006-01-03,70.4,70.44
757,2006-01-04,70.08,71.17
758,2006-01-05,70.55,70.33
759,2006-01-06,70.34,69.35
760,2006-01-09,69.28,68.77
761,2006-01-10,68.8,69.1
762,2006-01-11,69.97,70.1
763,2006-01-12,70.25,69.69
764,2006-01-13,69.64,69.48
765,2006-01-17,69.07,68.69
766,2006-01-18,68.55,68.41
767,2006-01-19,68.16,68.17
768,2006-01-20,68.1,66.5
769,2006-01-23,65.9,67.02
770,2006-01-24,67.41,67.66
771,2006-01-25,67.71,66.91
772,2006-01-26,67.44,68.72
773,2006-01-27,68.39,68.56
774,2006-01-30,68.52,69.03
775,2006-01-31,69.0,68.31
776,2006-02-01,70.02,71.62
777,2006-02-02,71.35,71.7
778,2006-02-03,71.7,70.87
779,2006-02-06,70.65,71.14
780,2006-02-07,71.3,71.25
781,2006-02-08,71.25,71.76
782,2006-02-09,71.77,72.01
783,2006-02-10,72.1,72.53
784,2006-02-13,71.95,72.11
785,2006-02-14,72.35,72.71
786,2006-02-15,72.37,72.45
787,2006-02-16,72.65,72.55
788,2006-02-17,72.55,72.96
789,2006-02-21,73.0,73.05
790,2006-02-22,73.06,74.39
791,2006-02-23,73.95,73.9
792,2006-02-24,73.65,74.31
793,2006-02-27,74.05,74.13
794,2006-02-28,73.9,72.69
795,2006-03-01,72.56,72.95
796,2006-03-02,72.75,72.8
797,2006-03-03,72.81,73.39
798,2006-03-06,73.7,72.63
799,2006-03-07,72.66,73.16
800,2006-03-08,72.85,72.82
801,2006-03-09,72.75,73.76
802,2006-03-10,73.77,74.79
803,2006-03-13,75.18,74.84
804,2006-03-14,74.84,75.45
805,2006-03-15,75.4,76.05
806,2006-03-16,76.25,76.73
807,2006-03-17,77.2,77.85
808,2006-03-20,78.5,78.18
809,2006-03-21,78.8,78.26
810,2006-03-22,78.71,78.61
811,2006-03-23,78.61,77.9
812,2006-03-24,78.05,78.73
813,2006-03-27,78.73,78.39
814,2006-03-28,78.4,77.51
815,2006-03-29,77.95,79.18
816,2006-03-30,78.95,78.42
817,2006-03-31,78.6,77.93
818,2006-04-03,78.25,78.01
819,2006-04-04,78.575,78.6
820,2006-04-05,78.85,79.11
821,2006-04-06,79.22,79.82
